author,id,title
90,43044,"George Eliot's Life, as Related in Her Letters and Journals. Vol. 2 (of 3)"
90,2171,"Brother Jacob"
90,30273,"Tom and Maggie Tulliver"
90,10762,"Impressions of Theophrastus Such"
90,58777,"Index of the Project Gutenberg Works of George Eliot"
90,24823,"Silas Marner (Spanish)"
90,43045,"George Eliot's Life, as Related in Her Letters and Journals. Vol. 3 (of 3)"
42,55,"The Wonderful Wizard of Oz"
42,54,"The Marvelous Land of Oz"
42,33361,"Ozm"
42,32094,"The Patchwork Girl of Oz"
42,30852,"The Tin Woodman of Oz"
42,75720,"Jack Pumpkinhead of Oz"
42,50194,"The Magic of Oz"
42,39868,"Glind"
1896,8800,"The divine comedy"
1896,67092,"El paraíso perdido (Spanish)"
1896,8710,"The Doré Bible Gallery, C"
1896,5921,"The History of Don Quixote, Volume 1, Complete"
1896,1200,"Gargantua and Pantagruel"
1896,17192,"The Raven"
1896,5946,"The History of Don Quixote, Volume 2, Complete"
1896,50316,"The Fables of La F"
1896,8795,"The Divine Comedy by Dante, Illustrated, Purgatory, Complete"
1896,8166,"Gargantua and Pantagruel, Illustrated, Book 1"
1896,17208,"The Tales of Mother Goose"
1896,8799,"The Divine Comedy by Dante, Illustrated, Paradise, Complete"
1896,8789,"The vision o"
1896,44427,"Atala"
1896,8169,"Gargantua and Pantagruel, Illustrated, Book 4"
1896,5903,"The History of Don Quixote, Volume 1, Part 01"
1896,8168,"Gargantua and Pantagruel, Illustrated, Book 3"
1896,8170,"Gargantua and Pantagruel, Illustrated, Book 5"
1896,60746,"Le capitaine Fracasse (French)"
1896,59070,"Index of the Project Gutenberg Works of Gustave Doré"
1896,8167,"Gargantua and Pantagruel, Illustrated, Book 2"
1896,44428,"The Days of Chivalry; Or, The Legend of Croquemitaine"
1896,44430,"Myths of the Rhine"
1896,8779,"The Divine Comedy by Dante, Illustrated, Hell, Volume 01"
1896,44433,"Jaufry the Knight and the Fair Brunissende: A Tale of the Times of King Arthur"
420,64317,"The Great Gatsby"
420,805,"This Side of Paradise"
420,9830,"The Beautiful and Damned"
420,6695,"Tales of the Jazz Age"
420,4368,"Flappers and Philosophers"
420,68229,"All the Sad Young Men"
420,60962,"The Vegetable; or, From President to Postman"
326,1080,"A Modest P"
326,829,"Gulliver's Travels into Several Remote Nations of the World"
326,17157,"Gulliver's Travels into Several Remote Regions of the World"
326,623,"The Battle of the Books, and other Short Pieces"
326,4737,"A Tale of a Tub"
326,18250,"The Prose Works of Jonathan Swift, D.D. - Vo"
326,14353,"The Poems of Jonathan Swift, D.D., Volume 1"
326,13621,"The Poems of Jonathan Swift, D.D., Volume 2"
326,4208,"The Journal to Stella"
326,13169,"The Prose Works of Jonathan Swift, D.D. — Vo"
326,1090,"The Bickerstaff-Partridge Papers"
326,58825,"Index of the Project Gutenberg Works of Jonathan Swift"
326,61179,"Viaggi di Gulliver nelle lontane regioni (Italian)"
326,60186,"Polite Conversation in Three Dialogues"
326,4738,"Three Prayers and Sermons"
326,37156,"Ireland in the Days of Dean Swift (Irish Tracts, 1720 to 1734)"
326,42648,"Les voyages de Gulliver (French)"
85,135,"Les Misérables"
85,17489,"Les misérables Tome I: Fantine (French)"
85,70891,"Notre-Dame de Paris - Tome 1 (French)"
85,2610,"Notre-Dame de Paris"
85,8775,"Poems"
85,19657,"Notre-Dame de Paris (French)"
85,12587,"The Man Who Laughs: A Romance of English History"
85,10381,"The History of a Crime"
85,32338,"Toilers of the Sea"
85,5423,"L'homme Qui Rit (French)"
85,29844,"Les contemplations: Aujourd'hui, 1843-1856 (French)"
85,53490,"William Shakespeare"
85,49372,"Ninety-Three"
85,17519,"Les misérables Tome V: Jean Valjean (French)"
85,48735,"Les Misérables, v. 5/5: Jean Valjean"
85,17518,"Les misérables Tome IV: L'idylle rue Plumet et l'épopée rue Saint-Denis (French)"
85,17494,"Les misérables Tome III: Marius (French)"
85,48734,"Les Misérables, v. 4/5: The Idyll and the Epic"
85,10577,"International Short Stories: French"
85,20580,"Napoleon the Little"
85,12137,"La Légende des Siècles (French)"
85,2523,"The Memoirs of Victor Hugo"
85,17493,"Les misérables Tome II: Cosette (French)"
85,48731,"Les Misérables, v. 1/5: Fantine"
85,48733,"Les Misérables, v. 3/5: Marius"
79,75485,"The secret commonwealth of elves, fauns &amp; fairies"
79,128,"The Arabian Nights Entertainments"
79,503,"The Blue Fairy Book"
79,17957,"On the Sublime"
79,25589,"He"
79,14016,"John Knox and the Reformation"
79,5998,"Waverley; Or, 'Tis Sixty Years Since"
79,1728,"The Odyssey of Homer"
79,49057,"Tales of King Arthur and the Round Table, Adapted from the Book of Romance"
79,540,"The Red Fairy Book"
79,641,"The Violet Fairy Book"
79,48470,"The Story of Joan of Arc"
79,12621,"The Book of Dreams and Ghosts"
79,3059,"The Iliad"
79,27826,"The Olive Fairy Book"
79,55546,"The Progress of the Century"
79,49678,"My Memoirs, Vol. I, 1802 to 1821"
79,26197,"The Nursery Rhyme Book"
79,30580,"The Fairy Books of Andrew Lang"
79,30990,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 16"
79,2832,"Myth, Ritual and Religion, Vol. 1 (of 2)"
79,6746,"The Grey Fairy Book"
79,640,"The Yellow Fairy Book"
79,30700,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 04"
79,16338,"The Homeric Hymns"
481,2148,"The Works of Edgar Allan Poe — Volume 2"
481,2147,"The Works of Edgar Allan Poe — Volume 1"
481,25525,"The Works of Edgar Allan Poe, The Raven Edition"
481,932,"The Fall of the House of Usher"
481,1064,"The Masque of the Red Death"
481,17192,"The Raven"
481,1063,"The Cask of Amontillado"
481,10947,"The Best American Humorous Short Stories"
481,51060,"The Narrative of Arthur Gordon Pym of Na"
481,10031,"The Complete Poetical Works of Edgar Al"
481,2151,"The Works of Edgar Allan Poe — Volume 5"
481,2149,"The Works of Edgar Allan Poe — Volume 3"
481,2150,"The Works of Edgar Allan Poe — Volume 4"
481,40196,"The Oxford Book of American Essays"
481,15143,"Famous Modern Ghost Stories"
481,12732,"A collection of short-stories"
481,20761,"Histoires extraordinaires (French)"
481,32037,"Eureka: A Prose Poem"
481,55749,"The Raven, and The Philosophy of Composition"
481,14082,"Le Corbeau = The Raven (French)"
481,25807,"Poemas (Spanish)"
481,10135,"The Great English Short-Story Writers, Volume 1"
481,21964,"The Short-story"
125,219,"Heart of Darkness"
125,5658,"Lord Jim"
125,974,"The Secret Agent: A Simple Tale"
125,220,"The Secret Sharer"
125,17731,"The nigger of the Narcissus :  A tale of the forecastle"
125,2021,"Nostromo: A Tale of the Seaboard"
125,525,"Youth, a Narrative"
125,6378,"Victory: An Island Tale"
125,38280,"Modern Essays"
125,1202,"Tales of Unrest"
125,2305,"A Set of Six"
125,1058,"The Mirror of the Sea"
125,1142,"Typhoon"
125,2480,"Under Western Eyes"
125,495,"Amy Foster"
125,451,"The Shadow Line: A Confession"
125,1055,"'Twixt Land &amp; Sea: Tales"
125,687,"A Personal Record"
125,57584,"The Book of the Homeless (Le livre des sans-foyer) (French)"
125,527,"The End of the Tether"
125,638,"An Outcast of the Islands"
975,2641,"A Room with a View"
975,61221,"A passage to India"
975,72890,"The eternal moment, and other stories"
975,70492,"Aspects of the novel"
975,34089,"The Celestial Omnibus, and Other Stories"
975,2604,"The Longest Journey"
975,2948,"Where Angels Fear to Tread"
975,57010,"Alexandria: A History and a Guide"
975,61116,"Pharos and Pharillon"
975,58581,"The Story of the Siren"
975,74818,"Anonymity :  an enquiry"
975,74296,"Matka Indiaan (Finnish)"
251,1237,"Father Goriot"
251,43851,"La Comédie humaine - Volume 02 (French)"
251,12949,"Contes Français (French)"
251,1826,"Sarrasine"
251,1715,"Eugenie Grandet"
251,1307,"The Magic Skin"
251,23060,"The Unknown Masterpiece"
251,1968,"The Human Comedy: Introductions and Appendix"
251,1954,"Colonel Chabert"
251,12758,"Library of the World's Best Mystery and Detective Stories"
251,71773,"La Comédie humaine - Volume 14. Études philosophiques (French)"
251,41211,"La Comédie humaine - Volume 01 (French)"
251,31565,"The Works of Balzac: A linked index to all Project Gutenberg editions"
251,1749,"Cousin Betty"
251,10577,"International Short Stories: French"
251,55860,"La Comédie humaine - Volume 09. Scènes de la vie parisienne - Tome 01 (French)"
251,1660,"Scenes from a Courtesan's Life"
251,1856,"Cousin Pons"
251,13260,"Droll Stories — C"
251,1659,"The Girl with the Golden Eyes"
251,60551,"La Comédie humaine - Volume 11. Scènes de la vie parisienne - Tome 03 (French)"
251,1389,"Gobseck"
251,16205,"The Physiology of Marriage, Complete"
251,1555,"A Passion in the Desert"
6202,37106,"Little Women; Or, Meg, Jo, Beth, and Amy"
6202,37814,"The Story of Magellan and The Discovery of the Philippines"
6202,75556,"Little Metacomet :  or, The Indian playmate"
6202,15695,"'Doc.' Gordon"
6202,64636,"Rip Van Winkle"
6202,34202,"The Girl From Tim's Place"
6202,36401,"The Turn of the Tide: The Story of How Margaret Solved Her Problem"
6202,46381,"The Lead of Honour"
6202,40835,"The Pauper of Park Lane"
6202,34218,"Hildegarde's Home"
6202,32628,"The Child's Book of American Biography"
6202,24530,"On the Tree Top"
6202,33787,"Rockhaven"
6202,49494,"Latter-Day Sweethearts"
6202,25551,"Six Girls: A Home Story"
6202,36105,"Hope Benham: A Story for Girls"
6202,21955,"The Secret Wireless; Or, The Spy Hunt of the Camp Brady Patrol"
6202,28059,"A Lost Hero"
6202,52017,"A Boy's Fortune; Or, The Strange Adventures of Ben Baker"
6202,27613,"Reels and Spindles: A Story of Mill Life"
6202,30022,"Graham of Claverhouse"
6202,36133,"Brenda's Ward"
6202,46128,"Perseverance Island; Or, The Robinson Crusoe of the Nineteenth Century"
6202,30439,"Mrs. Tree"
6202,36282,"Donald McElroy, Scotch Irishman"
505,2000,"Don Quijote (Spanish)"
505,996,"Don Quixote"
505,5921,"The History of Don Quixote, Volume 1, Complete"
505,5946,"The History of Don Quixote, Volume 2, Complete"
505,42524,"L'ingénieux chevalier Don Quichotte de la Manche (French)"
505,14420,"The Exemplary Novels of Cervantes"
505,63404,"Galatea"
505,61202,"Novelas ejemplares (Spanish)"
505,66263,"Don Quijote de la Mancha (Hungarian)"
505,5903,"The History of Don Quixote, Volume 1, Part 01"
505,35993,"The History of Don Quixote de la Mancha"
505,29468,"The Story of Don Quixote"
505,28469,"Don Quichot van La Mancha (Dutch)"
505,16066,"L'ingénieux hidalgo Don Quichotte de la Manche - Tome I (French)"
505,16110,"Viage al Parnaso (Spanish)"
505,57955,"Los entremeses (Spanish)"
505,24754,"Wit and Wisdom of Don Quixote"
505,15115,"Novelas y teatro (Spanish)"
505,5933,"The History of Don Quixote, Volume 2, Part 30"
505,5905,"The History of Don Quixote, Volume 1, Part 03"
505,5930,"The History of Don Quixote, Volume 2, Part 27"
505,5924,"The History of Don Quixote, Volume 2, Part 21"
505,5931,"The History of Don Quixote, Volume 2, Part 28"
113,209,"The Turn of the Screw"
113,208,"Daisy Miller: A Study"
113,2833,"The Portrait of a Lady — Volume 1"
113,1093,"The Beast in the Jungle"
113,2834,"The Portrait of a Lady — Volume 2"
113,1190,"The Jolly Corner"
113,4264,"The Golden Bowl — Complete"
113,40196,"The Oxford Book of American Essays"
113,6354,"Italian Hours"
113,177,"The American"
113,645,"The Figure in the Carpet"
113,432,"The Ambassadors"
113,2870,"Washington Square"
113,211,"The Aspern Papers"
113,1032,"The Pupil"
113,2715,"The Real Thing and Other Tales"
113,59462,"Index of the Project Gutenberg Works of Henry James"
113,19717,"The Bostonians, Vol. I (of II)"
113,57584,"The Book of the Homeless (Le livre des sans-foyer) (French)"
113,38776,"The Letters of Henry James (Vol. I)"
113,29452,"The Wings of the Dove, Volume 1 of 2"
113,10135,"The Great English Short-Story Writers, Volume 1"
113,176,"Roderick Hudson"
120,215,"The call of the wild"
120,910,"White Fang"
120,1056,"Martin Eden"
120,75562,"The Assassination Bureau, Ltd."
120,1074,"The Sea-Wolf"
120,1164,"The iron heel"
120,710,"Love of Life, and Other Stories"
120,12336,"Brown Wolf and Other Jack London Stories"
120,1688,"The People of the Abyss"
120,21970,"The Scarlet Plague"
120,59461,"Index of the Project Gutenberg Works of Jack London"
120,2429,"Lost Face"
120,1449,"The Valley of the Moon"
120,62942,"Modern Short Stories: A Book for High Schools"
120,5737,"Smoke Bellew"
120,1029,"The Night-Born"
120,1089,"Moon-Face, and Other Stories"
120,1162,"The Jacket (The Star-Rover)"
120,310,"Before Adam"
120,2545,"When God Laughs, and Other Stories"
120,14658,"The Road"
120,2377,"The Son of the Wolf"
120,318,"John Barleycorn"
132,236,"The Jungle Book"
132,2781,"Just so stories"
132,69552,"El libro de las tierras vírgenes (Spanish)"
132,2226,"Kim"
132,8147,"The Man Who Would Be King"
132,29135,"With the Night Mail: A Story of 20"
132,1937,"The Second Jungle Book"
132,12732,"A collection of short-stories"
132,2819,"Barrack-room ballads"
132,2186,"Captains Courageous: A Story of the Grand Banks"
132,2334,"The Works of Rudyard Kipling: One Volume Edition"
132,2806,"The Phantom 'Rickshaw, and Other Ghost Stories"
132,1858,"Plain Tales from the Hills"
132,2038,"The Lock and Key Library: Classic Mystery and Detective Stories: Modern English"
132,62942,"Modern Short Stories: A Book for High Schools"
132,32977,"From Sea to Sea; Letters of Travel"
132,54183,"Le livre de la Jungle (French)"
132,16578,"The Kipling Reader"
132,30568,"Kipling Stories and Poems Every Child Should Know, Book II"
132,5777,"Life's Handicap: Being Stories of Mine Own People"
507,8800,"The divine comedy"
507,1001,"Divine Comedy, Longfellow's Translation, Hell"
507,41537,"The Divine Comedy of Dante Alighieri: The Inferno"
507,57303,"La Divina Comedia (Spanish)"
507,997,"Divina Commedia di Dante: Inferno (Italian)"
507,1012,"La Divina Commedia di Dante (Italian)"
507,8795,"The Divine Comedy by Dante, Illustrated, Purgatory, Complete"
507,41085,"The New Life (La Vita Nuova)"
507,1004,"Divine Comedy, Longfellow's Translation, Complete"
507,1000,"La Divina Commedia di Dante: Complete (Italian)"
507,8799,"The Divine Comedy by Dante, Illustrated, Paradise, Complete"
507,8789,"The vision o"
507,1003,"Divine Comedy, Longfellow's Translation, Paradise"
507,1002,"Divine Comedy, Longfellow's Translation, Purgatory"
507,1008,"Divine Comedy, Cary's Translation, Complete"
507,33896,"Dante. An essay. To which is added a translation of De Monarchia."
507,1995,"The Divine Comedy, Volume 1, Hell"
507,998,"Divina Commedia di Dante: Purgatorio (Italian)"
507,999,"Divina Commedia di Dante: Paradiso (Italian)"
507,1011,"La Divina Commedia di Dante: Paradiso (Italian)"
507,8085,"Die Göttliche Komödie (German)"
507,8779,"The Divine Comedy by Dante, Illustrated, Hell, Volume 01"
507,12546,"Jumalainen näytelmä (Finnish)"
507,1996,"The Divine Comedy, Volume 2, Purgatory"
507,1006,"Divine Comedy, Cary's Translation, Purgatory"
80,11339,"Aesop's Fables; a new translation"
80,1695,"The Man Who Was Thursday: A Nightmare"
80,1719,"The Ballad of the White Horse"
80,204,"The innocence of Father Brown"
80,1717,"What's Wrong with the World"
80,130,"Orthodoxy"
80,8092,"Tremendous Trifles"
80,65688,"The Everlasting Man"
80,470,"Heretics"
80,223,"The wisdom of Father Brown"
80,11505,"All Things Considered"
80,13468,"The New Jerusalem"
80,27250,"What I Saw in America"
80,20058,"The Napoleon of Notting Hill"
80,25308,"Eugenics and Other Evils"
80,1720,"The Man Who Knew Too Much"
80,1718,"Manalive"
80,12245,"The Defendant"
80,20897,"A Short History of England"
220,394,"Cranford"
220,4276,"North and South"
220,2153,"Mary Barton"
220,4274,"Wives and Daughters"
220,4275,"Ruth"
220,1827,"The Life of Charlotte Brontë — Volume 1"
220,24879,"Curious, if True"
220,28636,"The Grey Woman and other Tales"
220,2547,"Half a Life-Time Ago"
220,4537,"Sylvia's Lovers — Complete"
220,2521,"Lizzie Leigh"
220,4268,"Cousin Phillis"
220,1700,"The Life of Charlotte Brontë — Volume 2"
220,2324,"A House to Let"
220,2548,"The Poor Clare"
220,57627,"Mrs. Gaskell"
220,2524,"My Lady Ludlow"
220,2522,"A Dark Night's Work"
220,2531,"An Accursed Race"
220,2549,"The Doom of the Griffiths"
220,2533,"Round the Sofa"
220,11371,"The Moorland Cottage"
220,2532,"The Half-Brothers"
220,15252,"Victorian Short Stories: Stories of Successful Marriages"
586,14591,"Faust [part 1]. Translated Into English in the Original Metres"
586,2527,"The Sorrows of Young Werther"
586,21000,"Faust: Eine Tragödie [erster Teil] (German)"
586,50572,"Goethe's Theory of Colours"
586,2229,"Faust: Der Tragödie erster Teil (German)"
586,63203,"Faust: A Tragedy"
586,7889,"Erotica Romana"
586,2403,"Die Wahlverwandtschaften (German)"
586,3023,"Faust — Part 1"
586,33670,"Maxims and Reflections"
586,36483,"Wilhelm Meister's Apprenticeship and Travels, Vol. I (of 2)"
586,52654,"The Autobiography of Goethe"
586,2230,"Faust: Der Tragödie zweiter Teil (German)"
586,2407,"Die Leiden des jungen Werther — Band 1 (German)"
586,15850,"Iphigenia in Tauris"
586,1945,"Egmont"
586,45806,"Faust: A Lyric Drama in Five Acts"
586,53205,"Letters from Switzerland and Travels in Italy"
586,1958,"Hermann and Dorothea"
586,14460,"Faust: a Tragedy [part 1], Translated from the German of Goethe"
586,13182,"Prefaces and prologues to famous books :  with introductions, notes and illustrations"
586,2404,"Italienische Reise — Band 1 (German)"
586,68566,"Fausto: Primera parte (Spanish)"
586,1287,"The Poems of Goethe, Translated in the Original Metres"
1735,5200,"Metamorphosis"
1735,22367,"Die Verwandlung (German)"
1735,7849,"The Trial"
1735,21593,"Das Urteil: Eine Geschichte (German)"
1735,69327,"Der Prozess: Roman (German)"
1735,25791,"In der Strafkolonie (German)"
1735,21989,"Ein Landarzt: Kleine Erzählungen (German)"
1735,30655,"Ein Hungerkünstler (German)"
1735,23532,"Betrachtung (German)"
1735,16304,"Der Heizer: Ein Fragment (German)"
1735,30753,"Der Mord (German)"
1735,30570,"Grosser Lärm (German)"
1735,38395,"Erstes Kapitel des Buches Richard und Samuel (German)"
1039,4300,"Ulysses"
1039,2814,"Dubliners"
1039,4217,"A Portrait of the Artist as a Young Man"
1039,2817,"Chamber Music"
1039,55945,"Exiles: A Play in Three Acts"
1039,59785,"Index of the Project Gutenberg Works of James Joyce"
190,345,"Dracula"
190,10150,"Dracula's Guest"
190,3781,"The Jewel of Seven Stars"
190,1188,"The Lair of the White Worm"
190,51391,"Famous Impostors"
190,42455,"The Mystery of the Sea"
190,3095,"The Lady of the Shroud"
190,68779,"Personal reminiscences of Henry Irving"
190,69347,"Drakula: angol regény (Hungarian)"
190,74782,"The fate of Fenella :  A novel"
190,59671,"Index of the Project Gutenberg Works of Bram Stoker"
190,2520,"The Man"
190,68966,"The Snake's Pass"
190,65799,"Lady Athlyne"
708,1754,"The Sea-Gull"
708,13415,"The Lady with the Dog and Other Stories"
708,1756,"Uncle Vanya: Scenes from Country Life in Four Acts"
708,57333,"Project Gutenberg Compilation of Short Stories by Chekhov"
708,7986,"Plays by Anton Chekhov, Second Series"
708,13437,"Best Russian Short Stories"
708,55283,"The Bet, and other stories"
708,1732,"The Schoolmistress, and Other Stories"
708,6408,"Letters of Anton Chekhov to His Family and Friends"
708,1883,"The Wife, and Other Stories"
708,13505,"The Duel and Other Stories"
708,13416,"The Darling and Other Stories"
708,1944,"The Witch, and Other Stories"
708,37970,"Contemporary One-Act Plays"
708,13414,"Love, and Other Stories"
708,55307,"The Black Monk, and Other Stories"
708,13409,"The Horse-Stealers and Other Stories"
708,13417,"The Cook's Wedding and Other Stories"
708,13413,"The Party and Other Stories"
708,13412,"The Schoolmaster and Other Stories"
708,55351,"The Three Sisters"
708,13419,"The Bishop and Other Stories"
708,1755,"Ivanoff: A Play"
708,1753,"Swan Song"
708,1552,"The Lock and Key Library: The Most Interesting Stories of All Nations: North Europe — Russian — Swedish — Danish — Hungarian"
59,3011,"The Lady of the Lake"
59,82,"Ivanhoe: A Romance"
59,4010,"Marmion: A Tale Of Flodden Field"
59,5998,"Waverley; Or, 'Tis Sixty Years Since"
59,7025,"Rob Roy — Complete"
59,14461,"Letters on Demonology and Witchcraft"
59,7005,"The Antiquary — Complete"
59,5999,"Guy Mannering; or, The Astrologer — Complete"
59,7853,"Quentin Durward"
59,1377,"The Talisman"
59,471,"The Bride of Lammermoor"
59,6941,"Old Mortality, Complete"
59,14860,"The Journal of Sir Walter Scott"
59,6406,"The Monastery"
59,1606,"Kenilworth"
59,6407,"The Abbot"
59,5959,"Peveril of the Peak"
59,15349,"The Works of John Dryden, now first collected in eighteen volumes. Volume 04"
59,7987,"The Fair Maid of Perth; Or, St. Valentine's Day"
59,6944,"The Heart of Mid-Lothian, Complete"
59,1668,"The Tapestried Chamber, and Death of the Laird's Jock"
59,5950,"The Fortunes of Nigel"
59,54361,"The Works of John Dryden, Now First Collected in Eighteen Volumes; Vol. 12"
59,2516,"Redgauntlet: A Tale of the Eighteenth Century"
59,6942,"The Heart of Mid-Lothian, Volume 1"
27,1952,"The Yellow Wallpaper"
27,32,"Herland"
27,3015,"The Man-Made World; Or, Our Androcentric Culture"
27,44481,"The home: its work and influence"
27,57913,"Women and Ec"
27,59227,"Index of the Project Gutenberg Works of Charlotte Perkins Gilman"
27,38551,"The Crux: A Novel"
27,3017,"The Forerunner, Volume 1 (1909-1910)"
27,40481,"Concerning Children"
27,3016,"What Diantha Did"
27,56931,"Suffrage Songs and Verses"
27,60481,"In this our world"
27,64098,"Human Work"
27,66864,"Moving the Mountain"
27,28582,"De economische toestand de"
18,11339,"Aesop's Fables; a new translation"
18,19994,"The Aesop for C"
18,21,"Aesop's"
18,28,"The Fables o"
18,49010,"Æsop's Fables: A Version for Young Readers"
18,25433,"The Baby's Own Aesop"
18,18732,"Aesop's Fables: A New Revised Version From Original Sources"
18,21189,"Aesop, in Rhyme: Old Friends in a New Dress"
1355,696,"The Castle of Otranto"
1355,2130,"Utopia"
1355,9334,"The Spectator, Volume 1"
1355,2428,"An Essay on Man; Moral Essays and Satires"
1355,4010,"Marmion: A Tale Of Flodden Field"
1355,2643,"The History of John Bull"
1355,12030,"The Spectator, Volumes 1, 2 and 3"
1355,623,"The Battle of the Books, and other Short Pieces"
1355,5500,"The Advancement of Learning"
1355,3820,"Nathan the Wise; a dramatic poem in five acts"
1355,4737,"A Tale of a Tub"
1355,2445,"Letters on England"
1355,9841,"Selections from the Table Talk of Martin Luther"
1355,10430,"Trips to the Moon"
1355,14461,"Letters on Demonology and Witchcraft"
1355,2176,"Seven Discourses on Art"
1355,17574,"My Beautiful Lady.  Nelly Dale"
1355,17490,"The Memorable Thoughts of Socrates"
1355,5134,"Discoveries Made Upon Men and Matter and Some Poems"
1355,4272,"The Christian Year"
1355,2791,"Essays and Tales"
1355,2173,"Thoughts on the Present Discontents, and Speeches"
1355,6332,"Playful Poems"
1355,1739,"The Black Death, and The Dancing Mania"
1355,22387,"A Tour in Ireland. 1776-1779"
537,6593,"History of Tom Jones, a Foundling"
537,75512,"The life and adventures of a cat"
537,9611,"Joseph Andrews, Vol. 1"
537,31036,"The Lovers Assistant; Or, New Art of Love"
537,9609,"Joseph Andrews, Vol. 2"
537,6098,"Amelia — Complete"
537,5256,"The History of the Life of the Late Mr. Jonathan Wild the Great"
537,1147,"A Journey from This World to the Next"
537,13182,"Prefaces and prologues to famous books :  with introductions, notes and illustrations"
537,30962,"An Apology for the Life of Mrs. Shamela Andrews"
537,1146,"The Journal of a Voyage to Lisbon"
537,37923,"The Old Debauchees. A Comedy"
537,58249,"Index of the Project Gutenberg Works of Henry Fielding"
537,43520,"The Works of Henry Fielding, "
537,6828,"The Works of Henry Fielding, vol. 12"
537,75023,"Tom Jones :  De lotgevallen van een vondeling (Dutch)"
537,6096,"Amelia — Volume 2"
537,6095,"Amelia — Volume 1"
537,6097,"Amelia — Volume 3"
603,16389,"The Enchanted April"
603,1327,"Elizabeth and Her German Garden"
603,59307,"The April Baby's Book of Tunes"
603,36295,"The Pastor's Wife"
603,34366,"Vera"
603,35282,"Fräulein Schmidt and Mr. Anstruther"
603,5991,"The Solitary Summer"
603,72979,"Introduction to Sally"
603,13141,"The Princess Priscilla's Fortnight"
603,35072,"In the Mountains"
603,33762,"The Adventures of Elizabeth in Rügen"
603,73308,"Love"
603,14646,"Christopher and Columbus"
603,30302,"The Benefactress"
603,72356,"The caravaners"
603,12683,"Christine"
204,521,"The Life and Adventures of Robinson Crusoe"
204,376,"A Journal of the Plag"
204,40580,"A General History of the P"
204,370,"The Fortunes and Misfortunes of the Famous Moll Flanders"
204,30344,"The Fortunate Mistress (Parts 1"
204,24915,"Voyages et Aventures Surprenantes de Robinson Crusoé (French)"
204,11866,"The Life and Most Surprising Adventures of Robinson Crusoe, of York, Mariner (1801)"
204,12623,"The Life and Adventures of Robinson Crusoe (1808)"
204,4087,"An Essay Upon Projects"
204,31053,"The History of the Devil, As Well Ancient as Modern: In Two Parts"
204,10135,"The Great English Short-Story Writers, Volume 1"
204,36587,"A True Relation of the Apparition of one Mr"
204,6422,"The Life, Adventures &amp; Piracies of the Famous Captain Singleton"
204,14444,"The Complete English Tradesman (1839 ed.)"
204,50732,"Rebilius Cruso: Robinson Crusoe, in Latin; a book to lighten tedium to a learner (Latin)"
204,561,"The Further Adventures of Robinson Crusoe"
204,57005,"The History of the Pyrates. V"
204,73564,"The buccaneers and marooners of America :  Being an account of the famous adventures and daring deeds of certain notorious freebooters of the Spanish Main"
204,983,"Tour through the Eastern Counties of England, 1722"
204,30159,"The True-Born Englishman: A Satire"
204,7779,"Of Captain Mission"
306,3090,"Complete Original Short Stories of Guy De Maupassant"
306,12949,"Contes Français (French)"
306,3733,"Bel Ami; Or, The History of a Scoundrel: A Novel"
306,3080,"Original Short Stories — Volume 04"
306,21327,"The Works of Guy de Maupassant,"
306,10775,"Le Horla (French)"
306,3804,"Pierre and Jean"
306,15143,"Famous Modern Ghost Stories"
306,12732,"A collection of short-stories"
306,593,"A Selection from the Writings of Guy De Maupassant, Vol. I"
306,57430,"Œuvres complètes de Guy de Maupassant - volume 13 (French)"
306,12758,"Library of the World's Best Mystery and Detective Stories"
306,14790,"Contes du jour et de la nuit (French)"
306,10577,"International Short Stories: French"
306,17376,"The Works of Guy de Maupassant, Volume 3"
306,10746,"Boule de Suif (French)"
306,45119,"Œuvres complètes de Guy de Maupassant - volume 01 (French)"
306,21655,"The works of Guy de Maupassant,"
306,3077,"Original Short Stories — Volume 01"
306,3078,"Original Short Stories — Volume 02"
306,3083,"Original Short Stories — Volume 07"
306,72608,"Miss Harriet (Hungarian)"
306,50144,"Œuvres complètes de Guy de Maupassant - volume 05 (French)"
306,28076,"Original Short Stories, Complete, Volumes 1-13"
306,53247,"Œuvres complètes de Guy de Maupassant - volume 09 (French)"
104,4517,"Ethan Frome"
104,541,"The Age of Innocence"
104,284,"The House of Mirth"
104,62147,"Au temps de l'innocence (French)"
104,166,"Summer"
104,40367,"The Decoration of Houses"
104,11052,"The Custom of the Country"
104,39042,"In Morocco"
104,4514,"Tales of Men and Ghosts"
104,57584,"The Book of the Homeless (Le livre des sans-foyer) (French)"
104,24131,"Xingu"
104,306,"The Early Short Fiction of Edith Wharton — Part 2"
104,24350,"Kerfol"
104,311,"Bunner Sisters"
104,283,"The Reef"
104,4327,"The Valley of Decision"
104,4519,"The Descent of Man and Other Stories"
104,9190,"The Greater Inclination"
104,1263,"The Glimpses of the Moon"
104,267,"The Touchstone"
104,70844,"Twilight sleep"
104,24351,"The Triumph Of Night"
104,295,"The Early Short Fiction of Edith Wharton — Part 1"
408,1260,"Jane Eyre: An Autobiography"
408,9182,"Villette"
408,30486,"Shirley"
408,1028,"The Professor"
408,1019,"Poems by Currer, Ellis, and Acton Bell"
408,771,"Biographical Notes on the Pseudonymous Bells"
